agency_cd,site_no,Date,waterYear,X_00060_00003,X_00060_00003_cd
USGS,10171500,06/08/10,1910,64,A
USGS,10171500,06/09/10,1910,63,A
USGS,10171500,06/10/10,1910,62,A
USGS,10171500,06/11/10,1910,60,A
USGS,10171500,06/12/10,1910,57,A
USGS,10171500,06/13/10,1910,56,A
USGS,10171500,06/14/10,1910,62,A
USGS,10171500,06/15/10,1910,60,A
USGS,10171500,06/16/10,1910,56,A
USGS,10171500,06/17/10,1910,51,A
USGS,10171500,06/18/10,1910,46,A
USGS,10171500,06/19/10,1910,44,A
USGS,10171500,06/20/10,1910,42,A
USGS,10171500,06/21/10,1910,38,A
USGS,10171500,06/22/10,1910,37,A
USGS,10171500,06/23/10,1910,35,A
USGS,10171500,06/24/10,1910,33,A
USGS,10171500,06/25/10,1910,31,A
USGS,10171500,06/26/10,1910,29,A
USGS,10171500,06/27/10,1910,27,A
USGS,10171500,06/28/10,1910,26,A
USGS,10171500,06/29/10,1910,25,A
USGS,10171500,06/30/10,1910,24,A
USGS,10171500,07/01/10,1910,22,A
USGS,10171500,07/02/10,1910,22,A
USGS,10171500,07/03/10,1910,21,A
USGS,10171500,07/04/10,1910,20,A
USGS,10171500,07/05/10,1910,19,A
USGS,10171500,07/06/10,1910,18,A
USGS,10171500,07/07/10,1910,18,A
USGS,10171500,07/08/10,1910,17,A
USGS,10171500,07/09/10,1910,16,A
USGS,10171500,07/10/10,1910,16,A
USGS,10171500,07/11/10,1910,15,A
USGS,10171500,07/12/10,1910,14,A
USGS,10171500,07/13/10,1910,14,A
USGS,10171500,07/14/10,1910,14,A
USGS,10171500,07/15/10,1910,14,A
USGS,10171500,07/16/10,1910,16,A
USGS,10171500,07/17/10,1910,14,A
USGS,10171500,07/18/10,1910,12,A
USGS,10171500,07/19/10,1910,12,A
USGS,10171500,07/20/10,1910,12,A
USGS,10171500,07/21/10,1910,13,A
USGS,10171500,07/22/10,1910,12,A
USGS,10171500,07/23/10,1910,12,A
USGS,10171500,07/24/10,1910,10,A
USGS,10171500,07/25/10,1910,10,A
USGS,10171500,07/26/10,1910,10,A
USGS,10171500,07/27/10,1910,9,A
USGS,10171500,07/28/10,1910,9,A
USGS,10171500,07/29/10,1910,8,A
USGS,10171500,07/30/10,1910,8,A
USGS,10171500,07/31/10,1910,8,A
USGS,10171500,08/01/10,1910,8,A
USGS,10171500,08/02/10,1910,10,A
USGS,10171500,08/03/10,1910,9,A
USGS,10171500,08/04/10,1910,8,A
USGS,10171500,08/05/10,1910,8,A
USGS,10171500,08/06/10,1910,9,A
USGS,10171500,08/07/10,1910,11,A
USGS,10171500,08/08/10,1910,14,A
USGS,10171500,08/09/10,1910,10,A
USGS,10171500,08/10/10,1910,9,A
USGS,10171500,08/11/10,1910,9,A
USGS,10171500,08/12/10,1910,8,A
USGS,10171500,08/13/10,1910,8,A
USGS,10171500,08/14/10,1910,8,A
USGS,10171500,08/15/10,1910,8,A
USGS,10171500,08/16/10,1910,8,A
USGS,10171500,08/17/10,1910,9,A
USGS,10171500,08/18/10,1910,10,A
USGS,10171500,08/19/10,1910,9,A
USGS,10171500,08/20/10,1910,8,A
USGS,10171500,08/21/10,1910,8,A
USGS,10171500,08/22/10,1910,7,A
USGS,10171500,08/23/10,1910,7,A
USGS,10171500,08/24/10,1910,7,A
USGS,10171500,08/25/10,1910,7,A
USGS,10171500,08/26/10,1910,7,A
USGS,10171500,08/27/10,1910,7,A
USGS,10171500,08/28/10,1910,7,A
USGS,10171500,08/29/10,1910,7,A
USGS,10171500,08/30/10,1910,7,A
USGS,10171500,08/31/10,1910,7,A
USGS,10171500,09/01/10,1910,7,A
USGS,10171500,09/02/10,1910,7,A
USGS,10171500,09/03/10,1910,7,A
USGS,10171500,09/04/10,1910,7,A
USGS,10171500,09/05/10,1910,7,A
USGS,10171500,09/06/10,1910,7,A
USGS,10171500,09/07/10,1910,7,A
USGS,10171500,09/08/10,1910,7,A
USGS,10171500,09/09/10,1910,7,A
USGS,10171500,09/10/10,1910,7,A
USGS,10171500,09/11/10,1910,7,A
USGS,10171500,09/12/10,1910,7,A
USGS,10171500,09/13/10,1910,7,A
USGS,10171500,09/14/10,1910,7,A
USGS,10171500,09/15/10,1910,7,A
USGS,10171500,09/16/10,1910,7,A
USGS,10171500,09/17/10,1910,7,A
USGS,10171500,09/18/10,1910,7,A
USGS,10171500,09/19/10,1910,7,A
USGS,10171500,09/20/10,1910,7,A
USGS,10171500,09/21/10,1910,7,A
USGS,10171500,09/22/10,1910,7,A
USGS,10171500,09/23/10,1910,7,A
USGS,10171500,09/24/10,1910,7,A
USGS,10171500,09/25/10,1910,8,A
USGS,10171500,09/26/10,1910,9,A
USGS,10171500,09/27/10,1910,8,A
USGS,10171500,09/28/10,1910,9,A
USGS,10171500,09/29/10,1910,9,A
USGS,10171500,09/30/10,1910,9,A
USGS,10171500,10/01/10,1911,5,A
USGS,10171500,10/02/10,1911,5,A
USGS,10171500,10/03/10,1911,5,A
USGS,10171500,10/04/10,1911,5,A
USGS,10171500,10/05/10,1911,6,A
USGS,10171500,10/06/10,1911,6,A
USGS,10171500,10/07/10,1911,6,A
USGS,10171500,10/08/10,1911,6,A
USGS,10171500,10/09/10,1911,6,A
USGS,10171500,10/10/10,1911,6,A
USGS,10171500,10/11/10,1911,6,A
USGS,10171500,10/12/10,1911,6,A
USGS,10171500,10/13/10,1911,6,A
USGS,10171500,10/14/10,1911,6,A
USGS,10171500,10/15/10,1911,6,A
USGS,10171500,10/16/10,1911,6,A
USGS,10171500,10/17/10,1911,7,A
USGS,10171500,10/18/10,1911,7,A
USGS,10171500,10/19/10,1911,7,A
USGS,10171500,10/20/10,1911,7,A
USGS,10171500,10/21/10,1911,7,A
USGS,10171500,10/22/10,1911,7,A
USGS,10171500,10/23/10,1911,7,A
USGS,10171500,10/24/10,1911,7,A
USGS,10171500,10/25/10,1911,7,A
USGS,10171500,10/26/10,1911,7,A
USGS,10171500,10/27/10,1911,7,A
USGS,10171500,10/28/10,1911,7,A
USGS,10171500,10/29/10,1911,7,A
USGS,10171500,10/30/10,1911,7,A
USGS,10171500,10/31/10,1911,7,A
USGS,10171500,11/01/10,1911,7,A
USGS,10171500,11/02/10,1911,7,A
USGS,10171500,11/03/10,1911,7,A
USGS,10171500,11/04/10,1911,7,A
USGS,10171500,11/05/10,1911,7,A
USGS,10171500,11/06/10,1911,7,A
USGS,10171500,11/07/10,1911,7,A
USGS,10171500,11/08/10,1911,7,A
USGS,10171500,11/09/10,1911,7,A
USGS,10171500,11/10/10,1911,7,A
USGS,10171500,11/11/10,1911,7,A
USGS,10171500,11/12/10,1911,8,A
USGS,10171500,11/13/10,1911,8,A
USGS,10171500,11/14/10,1911,6,A
USGS,10171500,11/15/10,1911,7,A
USGS,10171500,11/16/10,1911,7,A
USGS,10171500,11/17/10,1911,7,A
USGS,10171500,11/18/10,1911,8,A
USGS,10171500,11/19/10,1911,8,A
USGS,10171500,11/20/10,1911,8,A
USGS,10171500,11/21/10,1911,8,A
USGS,10171500,11/22/10,1911,8,A
USGS,10171500,11/23/10,1911,5,A
USGS,10171500,11/24/10,1911,7,A
USGS,10171500,11/25/10,1911,8,A
USGS,10171500,11/26/10,1911,8,A
USGS,10171500,11/27/10,1911,8,A
USGS,10171500,11/28/10,1911,10,A
USGS,10171500,11/29/10,1911,10,A
USGS,10171500,11/30/10,1911,10,A
USGS,10171500,12/01/10,1911,10,A
USGS,10171500,12/02/10,1911,10,A
USGS,10171500,12/03/10,1911,9,A
USGS,10171500,12/04/10,1911,8,A
USGS,10171500,12/05/10,1911,8,A
USGS,10171500,12/06/10,1911,10,A
USGS,10171500,12/07/10,1911,7,A
USGS,10171500,12/08/10,1911,9,A
USGS,10171500,12/09/10,1911,8,A
USGS,10171500,12/10/10,1911,8,A
USGS,10171500,12/11/10,1911,8,A
USGS,10171500,12/12/10,1911,8,A
USGS,10171500,12/13/10,1911,8,A
USGS,10171500,12/14/10,1911,8,A
USGS,10171500,12/15/10,1911,8,A
USGS,10171500,12/16/10,1911,8,A
USGS,10171500,12/17/10,1911,8,A
USGS,10171500,12/18/10,1911,8,A
USGS,10171500,12/19/10,1911,8,A
USGS,10171500,12/20/10,1911,8,A
USGS,10171500,12/21/10,1911,8,A
USGS,10171500,12/22/10,1911,8,A
USGS,10171500,12/23/10,1911,8,A
USGS,10171500,12/24/10,1911,8,A
USGS,10171500,12/25/10,1911,8,A
USGS,10171500,12/26/10,1911,8,A
USGS,10171500,12/27/10,1911,8,A
USGS,10171500,12/28/10,1911,8,A
USGS,10171500,12/29/10,1911,8,A
USGS,10171500,12/30/10,1911,8,A
USGS,10171500,12/31/10,1911,8,A
USGS,10171500,01/01/11,1911,6,A
USGS,10171500,01/02/11,1911,6,A
USGS,10171500,01/03/11,1911,6,A
USGS,10171500,01/04/11,1911,6,A
USGS,10171500,01/05/11,1911,6,A
USGS,10171500,01/06/11,1911,6,A
USGS,10171500,01/07/11,1911,6,A
USGS,10171500,01/08/11,1911,6,A
USGS,10171500,01/09/11,1911,6,A
USGS,10171500,01/10/11,1911,6,A
USGS,10171500,01/11/11,1911,6,A
USGS,10171500,01/12/11,1911,6,A
USGS,10171500,01/13/11,1911,6,A
USGS,10171500,01/14/11,1911,6,A
USGS,10171500,01/15/11,1911,6,A
USGS,10171500,01/16/11,1911,6,A
USGS,10171500,01/17/11,1911,6,A
USGS,10171500,01/18/11,1911,6,A
USGS,10171500,01/19/11,1911,6,A
USGS,10171500,01/20/11,1911,6,A
USGS,10171500,01/21/11,1911,8,A
USGS,10171500,01/22/11,1911,8,A
USGS,10171500,01/23/11,1911,8,A
USGS,10171500,01/24/11,1911,8,A
USGS,10171500,01/25/11,1911,8,A
USGS,10171500,01/26/11,1911,8,A
USGS,10171500,01/27/11,1911,8,A
USGS,10171500,01/28/11,1911,8,A
USGS,10171500,01/29/11,1911,8,A
USGS,10171500,01/30/11,1911,8,A
USGS,10171500,01/31/11,1911,8,A
USGS,10171500,02/01/11,1911,6,A
USGS,10171500,02/02/11,1911,6,A
USGS,10171500,02/03/11,1911,6,A
USGS,10171500,02/04/11,1911,6,A
USGS,10171500,02/05/11,1911,6,A
USGS,10171500,02/06/11,1911,6,A
USGS,10171500,02/07/11,1911,6,A
USGS,10171500,02/08/11,1911,6,A
USGS,10171500,02/09/11,1911,6,A
USGS,10171500,02/10/11,1911,6,A
USGS,10171500,02/11/11,1911,6,A
USGS,10171500,02/12/11,1911,6,A
USGS,10171500,02/13/11,1911,6,A
USGS,10171500,02/14/11,1911,6,A
USGS,10171500,02/15/11,1911,6,A
USGS,10171500,02/16/11,1911,10,A
USGS,10171500,02/17/11,1911,10,A
USGS,10171500,02/18/11,1911,10,A
USGS,10171500,02/19/11,1911,10,A
USGS,10171500,02/20/11,1911,10,A
USGS,10171500,02/21/11,1911,10,A
USGS,10171500,02/22/11,1911,10,A
USGS,10171500,02/23/11,1911,10,A
USGS,10171500,02/24/11,1911,10,A
USGS,10171500,02/25/11,1911,10,A
USGS,10171500,02/26/11,1911,10,A
USGS,10171500,02/27/11,1911,10,A
USGS,10171500,02/28/11,1911,10,A
USGS,10171500,03/01/11,1911,8,A
USGS,10171500,03/02/11,1911,8,A
USGS,10171500,03/03/11,1911,8,A
USGS,10171500,03/04/11,1911,8,A
USGS,10171500,03/05/11,1911,8,A
USGS,10171500,03/06/11,1911,8,A
USGS,10171500,03/07/11,1911,8,A
USGS,10171500,03/08/11,1911,8,A
USGS,10171500,03/09/11,1911,15,A
USGS,10171500,03/10/11,1911,12,A
USGS,10171500,03/11/11,1911,10,A
USGS,10171500,03/12/11,1911,10,A
USGS,10171500,03/13/11,1911,10,A
USGS,10171500,03/14/11,1911,12,A
USGS,10171500,03/15/11,1911,12,A
USGS,10171500,03/16/11,1911,11,A
USGS,10171500,03/17/11,1911,10,A
USGS,10171500,03/18/11,1911,10,A
USGS,10171500,03/19/11,1911,9,A
USGS,10171500,03/20/11,1911,9,A
USGS,10171500,03/21/11,1911,10,A
USGS,10171500,03/22/11,1911,11,A
USGS,10171500,03/23/11,1911,10,A
USGS,10171500,03/24/11,1911,10,A
USGS,10171500,03/25/11,1911,14,A
USGS,10171500,03/26/11,1911,17,A
USGS,10171500,03/27/11,1911,21,A
USGS,10171500,03/28/11,1911,37,A
USGS,10171500,03/29/11,1911,63,A
USGS,10171500,03/30/11,1911,65,A
USGS,10171500,03/31/11,1911,43,A
USGS,10171500,04/01/11,1911,38,A
USGS,10171500,04/02/11,1911,62,A
USGS,10171500,04/03/11,1911,97,A
USGS,10171500,04/04/11,1911,114,A
USGS,10171500,04/05/11,1911,123,A
USGS,10171500,04/06/11,1911,117,A
USGS,10171500,04/07/11,1911,130,A
USGS,10171500,04/08/11,1911,119,A
USGS,10171500,04/09/11,1911,131,A
USGS,10171500,04/10/11,1911,108,A
USGS,10171500,04/11/11,1911,89,A
USGS,10171500,04/12/11,1911,72,A
USGS,10171500,04/13/11,1911,82,A
USGS,10171500,04/14/11,1911,121,A
USGS,10171500,04/15/11,1911,176,A
USGS,10171500,04/16/11,1911,202,A
USGS,10171500,04/17/11,1911,225,A
USGS,10171500,04/18/11,1911,237,A
USGS,10171500,04/19/11,1911,240,A
USGS,10171500,04/20/11,1911,255,A
USGS,10171500,04/21/11,1911,243,A
USGS,10171500,04/22/11,1911,230,A
USGS,10171500,04/23/11,1911,242,A
USGS,10171500,04/24/11,1911,263,A
USGS,10171500,04/25/11,1911,246,A
USGS,10171500,04/26/11,1911,239,A
USGS,10171500,04/27/11,1911,197,A
USGS,10171500,04/28/11,1911,204,A
USGS,10171500,04/29/11,1911,206,A
USGS,10171500,04/30/11,1911,201,A
USGS,10171500,05/01/11,1911,239,A
USGS,10171500,05/02/11,1911,251,A
USGS,10171500,05/03/11,1911,236,A
USGS,10171500,05/04/11,1911,236,A
USGS,10171500,05/05/11,1911,208,A
USGS,10171500,05/06/11,1911,183,A
USGS,10171500,05/07/11,1911,155,A
USGS,10171500,05/08/11,1911,139,A
USGS,10171500,05/09/11,1911,123,A
USGS,10171500,05/10/11,1911,113,A
USGS,10171500,05/11/11,1911,108,A
USGS,10171500,05/12/11,1911,106,A
USGS,10171500,05/13/11,1911,101,A
USGS,10171500,05/14/11,1911,99,A
USGS,10171500,05/15/11,1911,95,A
USGS,10171500,05/16/11,1911,89,A
USGS,10171500,05/17/11,1911,81,A
USGS,10171500,05/18/11,1911,75,A
USGS,10171500,05/19/11,1911,69,A
USGS,10171500,05/20/11,1911,66,A
USGS,10171500,05/21/11,1911,66,A
USGS,10171500,05/22/11,1911,66,A
USGS,10171500,05/23/11,1911,69,A
USGS,10171500,05/24/11,1911,69,A
USGS,10171500,05/25/11,1911,67,A
USGS,10171500,05/26/11,1911,64,A
USGS,10171500,05/27/11,1911,62,A
USGS,10171500,05/28/11,1911,61,A
USGS,10171500,05/29/11,1911,58,A
USGS,10171500,05/30/11,1911,57,A
USGS,10171500,05/31/11,1911,58,A
USGS,10171500,06/01/11,1911,75,A
USGS,10171500,06/02/11,1911,76,A
USGS,10171500,06/03/11,1911,69,A
USGS,10171500,06/04/11,1911,67,A
USGS,10171500,06/05/11,1911,68,A
USGS,10171500,06/06/11,1911,68,A
USGS,10171500,06/07/11,1911,65,A
USGS,10171500,06/08/11,1911,64,A
USGS,10171500,06/09/11,1911,63,A
USGS,10171500,06/10/11,1911,62,A
USGS,10171500,06/11/11,1911,60,A
USGS,10171500,06/12/11,1911,57,A
USGS,10171500,06/13/11,1911,56,A
USGS,10171500,06/14/11,1911,62,A
USGS,10171500,06/15/11,1911,60,A
USGS,10171500,06/16/11,1911,56,A
USGS,10171500,06/17/11,1911,51,A
USGS,10171500,06/18/11,1911,46,A
USGS,10171500,06/19/11,1911,44,A
USGS,10171500,06/20/11,1911,42,A
USGS,10171500,06/21/11,1911,38,A
USGS,10171500,06/22/11,1911,37,A
USGS,10171500,06/23/11,1911,35,A
USGS,10171500,06/24/11,1911,33,A
USGS,10171500,06/25/11,1911,31,A
USGS,10171500,06/26/11,1911,29,A
USGS,10171500,06/27/11,1911,27,A
USGS,10171500,06/28/11,1911,26,A
USGS,10171500,06/29/11,1911,25,A
USGS,10171500,06/30/11,1911,24,A
USGS,10171500,07/01/11,1911,22,A
USGS,10171500,07/02/11,1911,22,A
USGS,10171500,07/03/11,1911,21,A
USGS,10171500,07/04/11,1911,20,A
USGS,10171500,07/05/11,1911,19,A
USGS,10171500,07/06/11,1911,18,A
USGS,10171500,07/07/11,1911,18,A
USGS,10171500,07/08/11,1911,17,A
USGS,10171500,07/09/11,1911,16,A
USGS,10171500,07/10/11,1911,16,A
USGS,10171500,07/11/11,1911,15,A
USGS,10171500,07/12/11,1911,14,A
USGS,10171500,07/13/11,1911,14,A
USGS,10171500,07/14/11,1911,14,A
USGS,10171500,07/15/11,1911,14,A
USGS,10171500,07/16/11,1911,16,A
USGS,10171500,07/17/11,1911,14,A
USGS,10171500,07/18/11,1911,12,A
USGS,10171500,07/19/11,1911,12,A
USGS,10171500,07/20/11,1911,12,A
USGS,10171500,07/21/11,1911,13,A
USGS,10171500,07/22/11,1911,12,A
USGS,10171500,07/23/11,1911,12,A
USGS,10171500,07/24/11,1911,10,A
USGS,10171500,07/25/11,1911,10,A
